,2022-12-02
2809,"The first batch of development wells for the phase I project of Bozhong 19-6, the first 100 billion m3 gas field in China's Bohai Sea, started drilling on Thursday. The gas field has proven reserves of over 150 million m3 of oil and nearly 200 billion m3 of natural gas. https://t.co/BA70wflUHy"
2810,"Thanking all those working in the oil &amp; gas sector; keeping us warm &amp; alive!
#TrudeauMustGo https://t.co/rkaqsGFpbn"
2811,Gas prices are dropping as global economic jitters reduce demand for oil  https://t.co/OHfnuOn5b6 via @WSJ
2812,"@WeAreCanProud SEND BALLINGALL SOME MONEY FOOLS, HE IS desperate...GUESS THE CONSERVATIVES ARE NOT PAYING HIM ENOUGH...AND, 66% American owned Postmedia is hardly a credible source...they are shills for oil, gas, pipelines and Conservatives."
2813,"@Helswicks @MhehedZherting It's well past time for anyone giving specious credit to virtue-signalers to stop and demand they actually live the virtue they are claiming. Let's see energy hypocrites @AOC and @Algore live without oil and @SierraClub stop supporting natural gas.

#solar #wind @AlexEpstein https://t.co/WnvRktAtAW"
2814,"“The oil and gas sector is the single largest revenue provider for the Canadian government, generating $45 billion a year in annual economic activity.”

And yet PMJT continues to treat it - and the producing provinces- as an embarrassment.   https://t.co/qAGvAHf3OA"
2815,"This was due to the refusal of the #Bulgarian government to switch to settlements in #Russian rubles and the expiration of the gas supply contract between PJSC “#Gazprom” and the state oil and gas company “Bulgargaz”. 
#RussiaUkraineWar 
https://t.co/9rWLrSmPTB"
2816,"If only the free world had sources of oil and gas other than OPEC+ 

https://t.co/1BVAvBdYo0"
2817,"World's biggest oil/gas producing nations with space programs, send commercial marine emergency lifeboats full of Boston Dynamics robonauts to Saturn's Titan moon to geologically explore huge methane lakes that would long term sustain a future interplanetary colony's energy needs https://t.co/KrGV9kybzx"
2818,"@robn_rodgers @Colleen03777489 The other countries initiated their own poor policy, and it is Biden's fault, it all started when he assaulted the energy industry, this country depends on oil and gas, if you don't believe look up list list of everyday items that are made using it."
2819,"@SenJohnKennedy Who's going to tell him? 
https://t.co/Yfm4ycbsXH"
2820,@canada_zebra @ABDanielleSmith Justin is the one pitting East against West.  Justin is against anything to do with Oil and Gas.  Justin is woke.
2821,"@Jim_Jordan to cORRUPT !! Yellen YOUR!!Boss imposter Joe Turned off the oil /gas ,, Math test """" https://t.co/oqYrrQ4zHa"
2822,@SenJohnKennedy If you went nuclear then electric cars become fully viable till you go nuclear and install charging stations like gas stations you will find this unviable. However gas and oil are already unviable.
2823,"To Putin’s amusement, Washington’s attempt to cobble together an agreement among its allies to cap the price Russia can charge for its oil and gas sales has not been easy going for Washington."
2824,to deprive Putin of revenues fueling his war in Ukraine. A nearly 50% rise in Moscow’s inflow of oil and gas export revenues has been driven by the sector’s skyrocketing prices since the onset of the war.
2825,"""There was nothing from Sabir about Ottawa’s inflation-inducing thwarting of Cda’s oil and gas industry, as well as nothing about the need for Alberta to stand against new federal schemes to curtail the use of fertilizer by farmers and its proposal to end the use of fossil fuels"
2826,"@EmbassyofRussia @mfa_russia @PMSimferopol @RusConsCapetown @TheDiplOmats_ @diplomacy_sa @SABCNews @insightfactor @russiabeyond @EmbRusBotswana @Angolans Russian people are the slaves of a despotic dictator who has sent 1000s to their death and frittered away billions of Oil and Gas $ to a ruling elite - Africa has nothing to learn from Russia
#RussiaIsATerrorristState https://t.co/yB9vvgOOX2"
2827,"After exploring for oil and gas in Namibia, Canada-based oil and gas company ReconAfrica seems to be preparing to do the same in Botswana. Read more from the Botswana Gazette: https://t.co/JYetWVOZ0j

#SaveTheOkavango"
2828,"@DeborahMeaden @RishiSunak Where is his evidence that the majority are fed up? Why do oil and gas companies, some of the most powerful and profitable entities in the world, require yet greater protections? 🤔"
2829,"@MhaMitchell @SenJohnKennedy If you’re suggesting 6M immigrants are working in the oil patch, that would be great news. In reality, only ≈150,000 people are directly employed in oil and gas extraction.  But the numbers have recovered since 2020. https://t.co/XQSAR8FPg3"
2830,@Kelpaw2 @kylegriffin1 I've voted 100% blue in last 2 elections but disagree. Gas prices are set in the Commodities Marketplace not by oil companies. The reason for record profits was due to high oil and high natural gas prices at the same time which is highly unusual.
2831,"@Acyn Fvcker is too dumb to know that plastics and fertilizers (oil and gas industry) are part of the problem.

Xenoestrogen. It mimics the hormone estrogen in minute amounts.

https://t.co/S5M94ViiPS https://t.co/GbIjlso1TS"
2832,"Petrol, diesel sales surges in November, 2022

My Story

https://t.co/N05Cq4ClJ9"
2833,"An economist has said that a boost to Scotland's oil and gas revenues could speed up the transition to green energy 

https://t.co/p24khrNGwr"
2834,@JoeBiden Are you referring to China??? Because that is sure not happening here. It is fake drop in gas because you have depleted our oil reserves certainly not a sustained solution to the problem you created plus inflation
2835,U.S. gas prices plunge toward $3 a gallon as demand drops worldwide https://t.co/LkjX2oMHND
2836,@Lonnie_Walker @POTUS The government can take away leases for any reason including anything believed to be a violation of the laws or lease terms. Gas pump prices are set by independent companies not Big Oil. https://t.co/Bq23ouKeRh
2837,@marinasmigielsk @DFBHarvard …world! Buying oil from these far of places increases the very factors the left claims to care abt! Trump had it right. Pipelines reduce rig &amp; freight and we have enough oil &amp; natural gas for 200+ years. There’s also private &amp; federal land other than Indian owned land. Here’s…
2838,Everything that is rotten in this world ends up leading to oil and gas. Truly. https://t.co/Bznlp7Gkzv
2839,"@JustStop_Oil Only white,middle class people who are sponsored by an oil heiress would support this. Use oil ,use coal, use gas ."
2840,"@GOP @HouseGOP @SenateGOP @HouseDemocrats @SenateDems @TheDemocrats @TedKennedyJR 
Since most politicians don’t care to learn past ‘what will inflame the masses’, here’s what causes gas price changes. Oil costs are not set by anything America does other than consume &amp; invest https://t.co/dy3QSUjseA https://t.co/kTDKrgREQ5"
2841,@Aljarov @kylegriffin1 @neeratanden Oil companies don't set gas prices. They are set in the commodities marketplace. Reason gas prices have dropped is because China is in covid lock down again. Diesel is higher because ultra lower sulfer diesel is more expensive to refine &amp; requires byproducts in limited supply.
2842,"@GOP @HouseGOP @SenateGOP @HouseDemocrats @SenateDems @TheDemocrats @TedKennedyJR 
Since most politicians don’t care to learn past ‘what will inflame the masses’, here’s what causes gas price changes. Oil costs, btw, are not set by anything America does other than consume https://t.co/iv9tVUwOQz https://t.co/fJbbrbUjDg"
2843,"Restore international Relations. Cut out inflation. Slash oil and gas prices. Decrease food, energy and housing costs. Increase output and export. Decrease import costs with trade. 

Trade Patents and Trade Secrets.

#Canada 🇨🇦"
2844,U.S. gas prices plunge toward $3 a gallon as demand drops worldwide https://t.co/VwPkWH4ZuI
2845,"Aker BP approves $19 bln oil, gas investment planhttps://www.poandpo.com/companies/aker-bp-approves-19-bln-oil-gas-investment-plan #Companies https://t.co/eQQT8822Zi #news 925"
2846,"@TruthSeeker2328 Its amazing the man campaigns on destroying the oil industry, cancels pipelines, applies choking regulations to oil companies and gas prices go from $2 to $5 a gallon and democrats defend its not his fault??"
2847,https://t.co/kQ5oOcPJ3B
2848,Furious Parisians forcefully remove disruptive climate activist https://t.co/OXG3PmL6yL
2849,"4/ The definition is incorrect.

And it doesn't address the root cause.

What drives the higher prices?

The media says

• Biden Admin

• Supply Chains

• Putin Price Hike

• Oil &amp; Gas Companies"
2850,Oil And Gas Firms Warn Of Complete Operational Collapse In North Sea https://t.co/tgI3UKBReu
2851,"#HydrogenEnergy in #UAE &amp; #SaudiArabia: @IASS_Potsdam &amp; #GIGA event on increasing interest in this technology and #GCC &amp; 🇩🇪’s efforts to promote it. With Natalie Koch @eckartwoertz @Cinzia_Bianco @dawud_ansari @benschuetze86 &amp; @RQuitzow. Register, 5 Dec: https://t.co/Mu8LagDUnv"
2852,@Esqueer_ And makes battery operated cars. What about poor oil &amp; gas!
2853,"@SteveSt22173443 @SenJohnKennedy The terminology can be confusing. 

The EIA defines gross withdrawals as follows: “Full well stream volume from both oil and gas wells, including all natural gas plant liquids and non-hydrocarbon gases after oil, lease condensate, and water have been removed.“"
2854,@vonderleyen Isn't Japan importing gas and oil from Russia? 😂😂
2855,"@mvbenter @Twiligh27591297 @ChantalHbert All of the provinces need equalization payments at some point or the other. Newfoundland is 0 there but has needed for 20 years once the fishery died. Once oil and gas is over, Ab will need too"
2856,"@TS10253493 @DavidJPba @RachelNotley Dude 🤦‍♀️. I don’t think you understand how much we rely on oil and gas. How much you rely on oil and gas. Ask Texas how windmills are doing. Ask how windmills are made, I’ll give you a hint…oil"
2857,@RachelNotley The attack on oil&amp;gas by the liberals NDP coalition is what is killing jobs.
2858,"@vail_darlene Are you wrong? Let’s count some of the ways.
King Charles would get all the land in a sovereign Alberta
Oil and gas consumption is about to end
Only the unvaccinated are getting seriously sick from Covid.
There are 3 absolute pieces of delusional nonsense.
You are a total joke."
2859,@ZeroPointCrypto @skswave Right. We can’t invest into diamonds that are directly held by De Beers.. we cant invest into oil that exon or Bp sells because 1 gas station is more popular.. we can’t invest into iPhones independently of Apple… so what gives xrp the exception of all of that?
2860,"Did not budge on my S&amp;P,  oil, natural gas short positions, but added to my shorts with recent stock rally, knowing what is coming down the pike... 
The payoff is going to be spectacular."
2861,"🧐 Looking for a better way to digitally implement your Integrated Management System?

You can read about a recent case study on our impact at an international group from the Oil and Gas industry here https://t.co/E6gNzOwK2t

Be sure to be on the lookout for our next case study!"
2862,"@Allens1908 @BBCNews No, they just produce less and recover the the loss with higher prices whilst leaving the oil &amp; gas in the ground available for future profit when we reduce the taxes because we need the oil or gas."
2863,oil or gas https://t.co/ssHwLd9Lcf
2864,"@CarignanAbreu @LucyO27921085 @happywizard1215 @POTUS It is basic economics, the price of oil and gas is based upon futures.  Do you know what futures are or are not?"
2865,"@ulyssecolonna I'll pass it on.  I'm in IT and I'm in Texas,so the oil and gas guys on the forum were curious about that figure.  Thanks."
2866,"@ClimateThere A long time before the dinosaurs, this increase in CO2 levels (A to B) took 5-10 million years.
We will see the same increase in just decades.
The scientists working at the big oil and gas companies even laugh at this type of bs 🤣 https://t.co/5LuTMezEgJ"
2867,@Sophiemcneill @CarbonActionNow @hrw UK is moving in the same direction. The Public Order Bill soon to be enacted is a veiled targetting of environmental protestors with new offences for protests against oil and gas companies/infrastructure. Why do the most powerful companies in the world require such protection?
2868,"No! It is the Dems’ over-spending that is the main driver of inflation.  You evidently know nothing about economics.

Also the Dem over-regulate, and that causes supply-side issues. Ex: oil and gas. https://t.co/JSspteAEcI"
