,2022-12-01
2683,"@KelbaughTheresa @PoughYolonda @Jim_Jordan Wrong! High prices are due to WORLDWIDE Covid shutdowns, creating labor shortages, resulting in goods shortages= higher prices. Putin’s war, plus OIL COMPANIES GREED created high gas prices.  Republicans pretending pre-election they can ‘fix’ all of this were GOOD LIARS! 🤡"
2684,"@mAlbade3 @amjadt25 حرب محتدمة بين صنعاء والتحالف السعودي الأميركي عنوانها ثروات اليمن https://t.co/uOBSC2ysvo --- THEY WANT TO STEAL OIL, GAS AND  MORE, THEY WANT CONTROL ON ALL SEAS, STOP THEM ALL , UN,"
2685,System changes in … Dow Jones  Crude Oil  Natural Gas  Wheat   https://t.co/aLvkPpyUYN
2686,"#Surgutneftegaz is engaged in prospecting, exploration and production of #hydrocarbons in three #oil and #gas provinces of #Russia - West Siberian, East Siberian and Timano-Pechora provinces. To know more: https://t.co/z7kda8ckOi"
2687,@RussAlanWill Who restricted oil and gas development? We’re increasing oil production and emissions.
2688,"Tinawag ng pangulo na hadlang sa joint exploration ng oil at gas sa South China Sea ang pag-angkin ng China sa ilang bahagi nito. Pero sabi ng pangulo, may kasunduan man sa China o wala, dapat ituloy ng Pilipinas ang exploration. | December 1, 2022 https://t.co/NfALpbc7Ma"
2689,"""I championed a new state law that enables the Kentucky Treasury to prohibit state entities from contracting with companies that are boycotting oil, gas, and coal.""

Kentucky Treasurer @AllisonJoyBall is leading the charge against ESG 🇺🇸💪🏻 https://t.co/wGhbQWckit"
2690,Russia Gas cap at $60 not a chance....Oil 🛢️ on fire today...@mfa_russia @russia
2691,Hmmm… https://t.co/mQhn9DJzi6
2692,"@larrybehrens @powerthefuture @dcexaminer Nobody cares, Larry. Fourteen people will read your article, and they’re already fully bought by the oil and gas industry. So as a Koch-tied dark money oil/gas astroturf PR flack who has absolutely zero impact on the public, why bother? Time to flip burgers and bag fries."
2693,@JackPolakoff @FoxNews The only thing that will truly bring down gas prices .. is to increase SUPPLY ……like allowing drilling in this country ….where the oil is … ….not Artificially released from the strategic petroleum supply….or make gas so expensive ..by cutting supply..no drives …. Fool
2694,"@BrndnHairsniffr @TopsyKrets32 @WhiteHouse Cute, really. But oil prices are at Bush Jr. levels while gas/diesel prices are sky high (slightly less than early summer). Oil companies are pulling in record profits, paying out to shareholders and buying back stock. 

Literally oil company reps said they were taking profits."
2695,"We've been instrumental in producing ground breaking solutions for applications all around the world, supporting those in:

🚗 #Automotive
🚚 Commercial Vehicles
⛴️ #Marine, Oil &amp; Gas
🔋 Alternative Energies
💊 #Healthcare

Have a #rubber project? Visit: https://t.co/UFXlc0naoh https://t.co/yIFrfOKr8T"
2696,What national security means to the FG and members of the oil&amp;gas multinational entity is the uninterrupted production of crude oil for profit at a colossal human cost
2697,@hilarybennmp Russian army was funded by your beloved EU through oil and gas Hilary - I’m embarrassed that you can even mention Ukraine when EU did nothing to stop the war and Germany sent 500 helmets in the hope Russia would win
2698,"https://t.co/qO4b65dyef 

#job #work #jobs #jobsearch #business #career #hiring #love #recruitment #instagood #employment #motivation #instagram #jobseekers #recruiting #marketing #jobfair #working #careers #nowhiring #resume #follow #jobvacancy #oilandgas  #jobopportunity https://t.co/d6tRuWhuYF"
2699,"#China-#Russia trade + 1/3 10 mos to $150 billion, oil export +10% Oct https://t.co/muh6zETbt1. Gas +60%, #2 coal source. Chinese retail import sanction substitute takeoff. Beijing ambivalent oil   price cap Russ marine insurance accept follow #India-#Turkey. #EmergingMarkets"
2700,"@guardian Target your soup or paint throws on the source of the climate destroyers  --- Mega Corporations (oil &amp; gas, major importers using ships and planes, etc etc) business headquarters or retail locations NOT rare art."
2701,‘Gasland’ driller will pay millions for new water system in Dimock https://t.co/hNEsJB0wBK
2702,@SenLummis @All100Senators Oil producer Diemer True must be watching too much FOX News.  https://t.co/AryZwy9JXf
2703,"@mikefosterEUA @RobCheesus The Prime Ministers election campaign had a donation of £150k from an oil company!!! I know that you have trouble with seeing the link, as you yourself are 100% funded by gas and oil, but that doesn’t make it right."
2704,"@CarignanAbreu @POTUS I’m well aware having spent 40 years in oil and gas.  But thanks for enlightening me anyway.    Much of the increase was due to the inventory of DUC, drilled and uncompleted wells.  That inventory has been nearly exhausted and will require new drilling to keep pace.  We’ll see!"
2705,"@sadadahie2016 @9Yemeni @alnujaba_lb حرب محتدمة بين صنعاء والتحالف السعودي الأميركي عنوانها ثروات اليمن https://t.co/uOBSC2ysvo --- THEY WANT TO STEAL OIL, GAS AND  MORE, THEY WANT CONTROL ON ALL SEAS, STOP THEM ALL , UN,"
2706,"Why is gas dropping?

Prices are going down because demand for oil and gas is falling as countries brace for recession, coronavirus outbreaks in China threaten major financial disruption and drivers cut back on gas as they try to save money to cover skyrocketing costs. https://t.co/LE7Q6D5uzY"
2707,"""With the help of @BrunswickGroup...oil and gas companies have continued to make sky-high profits while generating heat-trapping emissions."" -- @kathy_mulvey https://t.co/Xsxx0HhqnH"
2708,"@POTUS Gas prices are down because you’re allowing only foreign countries to drill for oil, flooding the market &amp; getting rich, while Amer oil companies suffer.

Inflation is still at a 40 year hi

Unemployment is even higher than last yr

You’re a liar, and a complete failure!"
2709,He was VP that squandered $16b in fathom electricity contracts.. Atiku controlled oil and gas logistic for over 20years on fgn concessions....
2710,oil or gas https://t.co/hGHIOLNK3c
2711,"🤣🤣🤣

Gas prices are down because you’re allowing only foreign countries to drill for oil, flooding the market &amp; getting rich, while Amer oil companies suffer.

Inflation is still at a 40 year hi

Unemployment is even higher than last yr

You’re a liar, and a complete failure! https://t.co/Deup2ZiFwV"
2712,"@Abd_ulmalik71 @9Yemeni @knan__mtry حرب محتدمة بين صنعاء والتحالف السعودي الأميركي عنوانها ثروات اليمن https://t.co/uOBSC2ysvo --- THEY WANT TO STEAL OIL, GAS AND  MORE, THEY WANT CONTROL ON ALL SEAS, STOP THEM ALL , UN,"
2713,"@YakShieMash @Doom_Loop @cat240359 @Xx17965797N I've already explained how copper wires eliminate the need for enormous fossil fuel infrastructure across the nation. But, for the current time, this infrastructure is still active. Over time, as oil refineries and gas stations shut down, you'll see the difference."
2714,"@POTUS You misspelled, ""to address a gas price hike inflamed by my administration's unprovoked war on American oil and natural gas production."""
2715,"U.S. gas prices plunge toward $3 a gallon as demand drops worldwide

The average price of gas is back to where it was before Russia invaded Ukraine. It is putting real money back in Americans’ wallets. ⁦@washingtonpost⁩  https://t.co/CqhXgvIHvz"
2716,"Four of our colleagues in bp received their ‘Taraggi’ medals awarded by the President of the Republic of Azerbaijan on the occasion of the “Oil Workers’ Day” for their invaluable contributions to the oil and gas industry of the country. 
#bp #bpAzerbaijan #bpinAzerbaijan30years https://t.co/Qbil7COgId"
2717,"During remarks Wednesday, Chair Jerome Powell eased fears that the Federal Reserve would go too far with its tightening of monetary policy, citing its lagging effect.
https://t.co/zV9Bew1N8U"
2718,"News from #Philippines | The Philippines must find a way to explore for oil and gas in the South China Sea even without a deal with China, President Marcos Jnr said, emphasizing his country’s right to exploit energy reserves in the contested waterway. https://t.co/Ub5jaV1uWp"
2719,"@HermanCains @fla_agfan @MarkUrban8plus1 @DanBackerEsq @JoeBiden 1/2 of that is right, but gas and oil prices dropped immediately after Trump won the election. He promised deregulation. That was long before Covid. Biden boasted he was going to put gas and oil out of business and prices shot up. Yea POTUS policy does affect prices."
2720,"@fahadlghofaili حرب محتدمة بين صنعاء والتحالف السعودي الأميركي عنوانها ثروات اليمن https://t.co/uOBSC2ysvo --- THEY WANT TO STEAL OIL, GAS AND  MORE, THEY WANT CONTROL ON ALL SEAS, STOP THEM ALL , UN,"
2721,@RachelNotley We need farmers we need oil and gas we need pipelines we don’t need carbon tax we don’t need climate change hoax we don’t need the ndp liberal party
2722,@WhiteHouse Gas update! Biden admin closed our oil and beg other countries🗑️. You created the issue to usher in crap electric cars that ruin the environment far more to add cold cash in your pockets.
2723,"@aawsat_News حرب محتدمة بين صنعاء والتحالف السعودي الأميركي عنوانها ثروات اليمن https://t.co/uOBSC2ysvo --- THEY WANT TO STEAL OIL, GAS AND  MORE, THEY WANT CONTROL ON ALL SEAS, STOP THEM ALL , UN,"
2724,"Day 73: @SenWarren @SenMarkey continue to ignore the energy crisis striking the state of MA. Heating oil +200%, electricity +64%, natural gas +26% and GOING UP. Costs $600/month vs $300 last year to heat a home. They do NOT care about their constituents, have NO answers only talk"
2725,"@The_FJC @CurtisHebert @GOP @realDonaldTrump No Most likely whoever runs as GOP candidate in 2024 will lose. There are enough useless idiots that will vote democrat regardless until everything collapses. That will happen within a decade as by 2030 many blue states will have banned all oil, natural gas, and non electric cars"
2726,"@skynewsarabia حرب محتدمة بين صنعاء والتحالف السعودي الأميركي عنوانها ثروات اليمن https://t.co/uOBSC2ysvo --- THEY WANT TO STEAL OIL, GAS AND  MORE, THEY WANT CONTROL ON ALL SEAS, STOP THEM ALL , UN,"
2727,Crude...oil...fuel...tank...tanker...gas...gasoline...petrol...petroleum...truck...carrier... https://t.co/kvqaeqP1ec
2728,"@Junglem71721433 @bayraktar_1love You're delusional
. Russia is just like they were in WWll Worse than Nazi Germany. What does Russia offer the world besides gas and oil? NOTHING."
2729,@POTUS Yet we still cant tap into the abundance of nat gas &amp; oil that is free right under out feet because of your restrictive policies!
2730,Some stoves are oil burners; others are gas burners https://t.co/zH3ZQopUKZ
2731,"$AGYP huge update hit yesterday. Put this low floater on alert today if not already on your radar. #Oil #Gas #Crypto 
Allied Energy Signs MOU with Enerhash USA to Begin Initial Flare Gas Bitcoin Mining Data Center Project
https://t.co/4dv6EVj6gw"
2732,"Hey #EFT one of my partners said they used to have a CLE/seminar for oil and gas attorneys that don’t have prior OFS or PE experience, where they get to learn about the science and tech behind upstream and midstream. Anyone know a good resource?"
2733,@joncoopertweets US gas price is absolutely unrelated to the war. Midterms are a more plausible reason; corporate greed and oil cartel is an even better explanation.
2734,"@AlArabiya حرب محتدمة بين صنعاء والتحالف السعودي الأميركي عنوانها ثروات اليمن https://t.co/uOBSC2ysvo --- THEY WANT TO STEAL OIL, GAS AND  MORE, THEY WANT CONTROL ON ALL SEAS, STOP THEM ALL , UN,"
2735,"This satanic monster along with his DemonRat colleagues in Congress are solely to blame for the rapant inflation, supply chain, and other major economic problems in the U.S. due to his industrial shutdown of the petroleum oil and gas pipelines, including new drilling in the U.S. https://t.co/RFlX34fT5w"
2736,"@Boycott4Pal حرب محتدمة بين صنعاء والتحالف السعودي الأميركي عنوانها ثروات اليمن https://t.co/uOBSC2ysvo --- THEY WANT TO STEAL OIL, GAS AND  MORE, THEY WANT CONTROL ON ALL SEAS, STOP THEM ALL , UN,"
